id	type	address	number	postal_code	municipality	province	location	public	available	hours	latitude	longitude
9841	NA	Woodrow Wilsonplein 2 9000 Gent	2	9000	Gent	Oost-Vlaanderen	NA	NA	NA	NA	51.0485712	3.7310991
8187	NA	Worriken  9 4750 Bütgenbach	9	4750	Bütgenbach	Liège	NA	NA	NA	NA	50.4253248	6.2226673
8188	NA	Worriken  9 4750 Bütgenbach	9	4750	Bütgenbach	Liège	NA	NA	NA	NA	50.4253248	6.2226673
8189	NA	Worriken 9 4750 Bütgenbach	9	4750	Bütgenbach	Liège	NA	NA	NA	NA	50.4253248	6.2226673
12505	Appareil fixe-Vast apparaat	Worriken 9 4750 Bütgenbach	9	4750	Bütgenbach	Liège	"entre mi-juin et mi-septembre: à la plage
entre mi-septembre et mi-juin: à la réception."	Non-Nee	Non-Nee	mi-juin et mi-septembre: 10h00-19h00; mi-septembre et mi-juin: 9h00 à 16h30	50.4253248	6.2226673
3256	Appareil fixe-Vast apparaat	Worriken 9 4750 Bütgenbach	9	4750	Bütgenbach	Liège	"entre décembre et mars : location de skis
entre avril et novembre : réception"	Non-Nee	Non-Nee	9h-17h	50.4253248	6.2226673
15149	Appareil fixe-Vast apparaat	Wortegemplein   9790 Wortegem-Petegem	NA	9790	Wortegem-Petegem	Oost-Vlaanderen	bevestiging aan een betaalautomaat op Wortegemplein	Oui-Ja	Oui-Ja	NA	50.8519202	3.5104985
7619	NA	Worteldorp 15 2323 Wortel	15	2323	Wortel	Antwerpen	NA	NA	NA	NA	51.39686035	4.79565690890585
13003	Appareil fixe-Vast apparaat	Woudlaan 200 1000 BRUSSEL	200	1000	BRUSSEL	Bruxelles-Brussel	Inkom	Oui-Ja	NA	NA	50.7974827	4.39625429962303
9670	NA	Woudstraat 8 3600 Genk	8	3600	Genk	Limburg	NA	NA	NA	NA	51.00531165	5.48363257230196
11779	Appareil fixe-Vast apparaat	Wouwerstraat   2480 DESSEL	NA	2480	DESSEL	Antwerpen	AAN GARAGE  	Oui-Ja	Oui-Ja	NA	51.2413748	5.1535834
12832	Appareil fixe-Vast apparaat	Wouwerstraat  2480 DESSEL	NA	2480	DESSEL	Antwerpen	scheidsrechterlokaal	Oui-Ja	Oui-Ja	NA	51.2413748	5.1535834
15225	Appareil fixe-Vast apparaat	wouwstraat 44 2540 HOVE	44	2540	HOVE	Antwerpen	inkom	Oui-Ja	NA	NA	51.1618497	4.46306388574706
6489	NA	Wurmendries  44 9620 Zottegem	44	9620	Zottegem	Oost-Vlaanderen	NA	NA	NA	NA	50.8601019	3.7972466
11154	NA	Wuustwezelseweg 95 2990 Loenhout	95	2990	Loenhout	Antwerpen	NA	Y	NA	NA	51.4004573	4.62704206638936
8645	NA	Wylder 14 1820 Steenokkerzeel	14	1820	Steenokkerzeel	Vlaams-Brabant	NA	Y	NA	NA	50.9096504	4.4683503988157
2205	NA	X. De Cocklaan 68 9830 Sint-Martens-Latem	68	9830	Sint-Martens-Latem	Oost-Vlaanderen	verdieping 0	NA	NA	NA	51.00223	3.61631
12460	Appareil fixe-Vast apparaat	Xavier De Cocklaan    9830 Sint-Martens-Latem	NA	9830	Sint-Martens-Latem	Oost-Vlaanderen	verdieping 0 	Non-Nee	Non-Nee	ma tot vrij : LRC open vanaf 8u30 tot 16u30 / Woensdag gesloten	51.0034243	3.6201752
13130	Appareil fixe-Vast apparaat	Xavier de Cocklaan 5 9831 Deurle	5	9831	Deurle	Oost-Vlaanderen	"buitenkast voorzijde van het gebouw ""De Vierschaar"""	Oui-Ja	Oui-Ja	NA	50.9973873	3.60748429531652
16630	Appareil fixe-Vast apparaat	xngng 218 6001 marcinelle	218	6001	marcinelle	Hainaut	Loge de garde	Oui-Ja	Non-Nee	06h00 à 22h00	50.3936569	4.44044
7982	NA	Yzerweg   8980 Zonnebeke	NA	8980	Zonnebeke	West-Vlaanderen	NA	NA	NA	NA	50.8727684	2.98767972
9096	NA	Z 4 Broekooi 290 2860 Sint-Katelijne-Waver	290	2860	Sint-Katelijne-Waver	Antwerpen	NA	Y	NA	NA	51.0585755	4.4852558
13673	Appareil fixe-Vast apparaat	Z. I. Sud 15 5377 Baillonville	15	5377	Baillonville	Namur	Accueil	Oui-Ja	Non-Nee	NA	50.2796709	5.3513717
11417	NA	Z.1. Researchpark 80 1731 Zellik	80	1731	Zellik	Vlaams-Brabant	NA	Y	NA	NA	50.8804714	4.29394357582571
5690	NA	Z.4 Broekooi  220 1730 Asse	220	1730	Asse	Vlaams-Brabant	NA	NA	NA	NA	50.89969855	4.25006491731231
9811	NA	Z.4 Broekooi 270 1730 Asse	270	1730	Asse	Vlaams-Brabant	NA	NA	NA	NA	50.8964833	4.2443826
8594	NA	Z.4 Broekooi-Bettegem 4 1730 Zellik	4	1730	Zellik	Vlaams-Brabant	NA	NA	NA	NA	50.895382	4.253396
3557	NA	Z.5 Mollem   1730 Mollem	NA	1730	Mollem	Vlaams-Brabant	op glvl, aan receptie	NA	NA	NA	50.9152532	4.2130157
9504	NA	Z.I Des Hauts Sarts  4040 Herstal	NA	4040	Herstal	Liège	NA	NA	NA	NA	50.68891545	5.61634464
8679	NA	Z.I Researchpark  110 1731 Zellik	110	1731	Zellik	Vlaams-Brabant	NA	Y	NA	NA	50.881604	4.286118
8215	NA	Z.I. - 2ème Rue   6040 JumetCharleroi)	NA	6040	JumetCharleroi)	Hainaut	NA	NA	NA	NA	50.45510605	4.45922465
14252	Appareil fixe-Vast apparaat	Z.I. de Latour-Ruette  6760 Ruette (Virton)	NA	6760	Ruette (Virton)	Luxembourg	.	Oui-Ja	Non-Nee	NA	49.57631801	5.58290784
10775	NA	Z.I. des Hauts Sarts  4040 Herstal	NA	4040	Herstal	Liège	NA	Y	NA	NA	50.694964	5.60551305
15649	Appareil fixe-Vast apparaat	Z.I. des Hauts Sarts, 4ème avenue 35 4040 Herstal	35	4040	Herstal	Liège	Couloir principal de l entreprise	Oui-Ja	Non-Nee	du lundi au vendredi de 8h30 à 17h00	50.69766755	5.60987229
7755	NA	Z.I. Les Plénesses  73 4890 Thimister	73	4890	Thimister	Liège	NA	NA	NA	NA	50.63442	5.87658
8216	NA	Z.I. Les Plenesses - Rue des Waides 9 4890 Thimister-Clermont	9	4890	Thimister-Clermont	Liège	NA	NA	NA	NA	50.6363328	5.8752497
12000	Appareil fixe-Vast apparaat	Z3 Doornveld 184 1731 Zellik	184	1731	Zellik	Vlaams-Brabant	Buiten gebouw	Oui-Ja	Oui-Ja	24/24 - 7/7	50.8910284	4.2614079
14037	Appareil fixe-Vast apparaat	Z4 Broekooi 100 1730 Asse	100	1730	Asse	Vlaams-Brabant	Ingang loods vanuit burelen	Oui-Ja	Non-Nee	6-18u op weekdagen	50.8964833	4.2443826
7241	NA	ZAGERIJSTRAAT  42 3600 Genk	42	3600	Genk	Limburg	NA	NA	NA	NA	50.9708951	5.5162397
12810	Appareil fixe-Vast apparaat	Zagerijstraat 9 2460 Lichtaart (Kasterlee)	9	2460	Lichtaart (Kasterlee)	Antwerpen	voorgevel huisartsenpraktijk	Oui-Ja	Oui-Ja	NA	51.22398085	4.91786823526538
1913	NA	Zaha Hadidplein 1 2030 Antwerpen	1	2030	Antwerpen	Antwerpen	NA	NA	NA	NA	51.24112105	4.4075539284596
7852	NA	Zandakkers  16 9991 Adegem	16	9991	Adegem	Oost-Vlaanderen	NA	NA	NA	NA	51.1976175	3.48040842098226
4964	NA	Zandberg 55 9300 Aalst	55	9300	Aalst	Oost-Vlaanderen	glvl op voorgevel	NA	NA	NA	50.9345857	4.08064688418566
12592	Appareil fixe-Vast apparaat	Zandbergen 110 2480 DESSEL	110	2480	DESSEL	Antwerpen	Inkomhal bedrijf	Oui-Ja	Non-Nee	07.00 uur - 18.00 uur	51.229274	5.07308747996483
13679	Appareil fixe-Vast apparaat	Zandbergerstraat 21 3680 Neeroeteren	21	3680	Neeroeteren	Limburg	Gelijkvloers	Non-Nee	Oui-Ja	NA	51.09208145	5.69534872761989
11851	Appareil fixe-Vast apparaat	Zandbergstraat   8755 Ruiselede	NA	8755	Ruiselede	West-Vlaanderen	Ingang Café Boltra	Oui-Ja	Oui-Ja	Permanent	51.0708006	3.3902641
7257	NA	ZANDDIJK  62 2480 Dessel	62	2480	Dessel	Antwerpen	NA	NA	NA	NA	51.25881805	5.13929937121987
6356	NA	Zandkamp  3 2660 Hoboken	3	2660	Hoboken	Antwerpen	NA	NA	NA	NA	51.1793252	4.3339557
13010	Appareil fixe-Vast apparaat	Zandloperstraat 6 9030 MARIAKERKE	6	9030	MARIAKERKE	Oost-Vlaanderen	/	Oui-Ja	Oui-Ja	NA	51.0720439	3.6791988
3370	NA	Zandpoortstraat  47 9000 Gent	47	9000	Gent	Oost-Vlaanderen	1ste verd aan de trap	NA	NA	NA	51.04962405	3.71762527893156
12990	Appareil fixe-Vast apparaat	Zandpoortstraat 47 9000 GENT	47	9000	GENT	Oost-Vlaanderen	Inkom trap	Oui-Ja	Oui-Ja	NA	51.04962405	3.71762527893156
12646	Appareil fixe-Vast apparaat	Zandpoortvest  60 2800 Mechelen	60	2800	Mechelen	Antwerpen	onthaal	Non-Nee	Non-Nee	NA	51.0237364	4.48811489694467
11322	NA	Zandstap 5 3140 Keerbergen	5	3140	Keerbergen	Vlaams-Brabant	NA	Y	NA	NA	51.00678845	4.62995333405319
13945	Appareil fixe-Vast apparaat	Zandstraat   3940 Hechtel-Eksel	NA	3940	Hechtel-Eksel	Limburg	Toestel is buiten in een verwarmde buitenkast aan de muur bevestigd  (hangaar- poort)	Oui-Ja	Non-Nee	6.00u  tot 18.00u	51.161876	5.3628114
6943	NA	ZANDSTRAAT  15 8810 Lichtervelde	15	8810	Lichtervelde	West-Vlaanderen	NA	NA	NA	NA	51.02767655	3.13440841572526
6384	NA	Zandstraat  150 8200 Sint-Andries	150	8200	Sint-Andries	West-Vlaanderen	NA	NA	NA	NA	51.20281235	3.18979225791582
15569	Appareil fixe-Vast apparaat	Zandstraat  16 9170 Sint-Gillis-Waas	16	9170	Sint-Gillis-Waas	Oost-Vlaanderen	aan de sporthal in Sint-Pauwels	Oui-Ja	Oui-Ja	NA	51.1938554	4.09375614997895
7387	NA	ZANDSTRAAT 138 8200 Sint-Andries	138	8200	Sint-Andries	West-Vlaanderen	NA	NA	NA	NA	51.2035854	3.19596844104716
13906	Appareil fixe-Vast apparaat	Zandstraat 148 8200 Brugge	148	8200	Brugge	West-Vlaanderen	1ste verdieping - tov toegang noodcentrale 112 - naast brandhaspel	Non-Nee	Oui-Ja	NA	51.20260635	3.19215901917545
1634	NA	Zandstraat 15 8810 Lichtervelde	15	8810	Lichtervelde	West-Vlaanderen	NA	Y	NA	NA	51.02767655	3.13440841572526
15856	Appareil fixe-Vast apparaat	Zandstraat 26 8434 Westende	26	8434	Westende	West-Vlaanderen	Ingang Voetbal	Oui-Ja	Oui-Ja	NA	51.1564059	2.7780008
7388	NA	ZANDSTRAAT 284 8200 Sint-Andries	284	8200	Sint-Andries	West-Vlaanderen	NA	NA	NA	NA	51.20161355	3.1797808944763
14327	Appareil fixe-Vast apparaat	Zandvleuge 66 9900 Eeklo	66	9900	Eeklo	Oost-Vlaanderen	Gang kleedkamers tribunegebouw	Oui-Ja	Non-Nee	NA	51.1929376	3.5604342
7966	NA	Zandvoordeplaats  33 8980 Zonnebeke	33	8980	Zonnebeke	West-Vlaanderen	NA	NA	NA	NA	50.8133209	2.98091182841752
13215	Appareil fixe-Vast apparaat	Zandvoordeschorredijkstraat 85 8400 Oostende	85	8400	Oostende	West-Vlaanderen	kantoor	Non-Nee	Oui-Ja	NA	51.2058792	2.94060020267644
3041	NA	Zandvoordestraat  300 8400 Oostende	300	8400	Oostende	West-Vlaanderen	portiersloge hoofdingang	NA	NA	NA	51.21000145	2.94990130385358
2813	NA	Zandvoordestraat  366 8400 Oostende	366	8400	Oostende	West-Vlaanderen	NA	NA	NA	NA	51.2091819	2.9612822
3016	NA	Zandvoordestraat 300 8400 Oostende	300	8400	Oostende	West-Vlaanderen	receptie spare parts	NA	NA	NA	51.21000145	2.94990130385358
3017	NA	Zandvoordestraat 300 8400 Oostende	300	8400	Oostende	West-Vlaanderen	productiehal	NA	NA	NA	51.21000145	2.94990130385358
3018	NA	Zandvoordestraat 300 8400 Oostende	300	8400	Oostende	West-Vlaanderen	productiehal	NA	NA	NA	51.21000145	2.94990130385358
3019	NA	Zandvoordestraat 300 8400 Oostende	300	8400	Oostende	West-Vlaanderen	hoofdingang naast toiletten	NA	NA	NA	51.21000145	2.94990130385358
2811	NA	Zandvoordestraat 366 8400 Oostende	366	8400	Oostende	West-Vlaanderen	receptie glvl	NA	NA	NA	51.2091819	2.9612822
2812	NA	Zandvoordestraat 366 8400 Oostende	366	8400	Oostende	West-Vlaanderen	prod bur meestergast glvl	NA	NA	NA	51.2091819	2.9612822
16613	Appareil fixe-Vast apparaat	Zandvoordestraat 366 8400 Oostende	366	8400	Oostende	West-Vlaanderen	Gelijkvloers - Burelen	Oui-Ja	Oui-Ja	NA	51.2091819	2.9612822
16614	Appareil fixe-Vast apparaat	Zandvoordestraat 366 8400 Oostende	366	8400	Oostende	West-Vlaanderen	Gelijkvloers, Productie VISO	Oui-Ja	Oui-Ja	NA	51.2091819	2.9612822
16615	Appareil fixe-Vast apparaat	Zandvoordestraat 366 8400 Oostende	366	8400	Oostende	West-Vlaanderen	Gelijkvloers, Productie Mixplant	Oui-Ja	Non-Nee	Werkuren	51.2091819	2.9612822
15578	Appareil fixe-Vast apparaat	Zandvoordstraat 1 2800 MECHELEN	1	2800	MECHELEN	Antwerpen	INKOM	Oui-Ja	Oui-Ja	NA	51.0513297	4.4478188
9152	NA	Zandvoorstraat 16 2800 Mechelen	16	2800	Mechelen	Antwerpen	NA	Y	NA	NA	51.0527085	4.445282
9131	NA	Zandvoortstraat  2800 Mechelen	NA	2800	Mechelen	Antwerpen	NA	Y	NA	NA	51.0542382	4.4436046
15226	Appareil fixe-Vast apparaat	Zandvoortstraat  2800 MECHELEN	NA	2800	MECHELEN	Antwerpen	INKOM	Oui-Ja	Oui-Ja	NA	51.0540909	4.4448398
14178	Appareil fixe-Vast apparaat	Zandweg 2 2040 ANTWERPEN	2	2040	ANTWERPEN	Antwerpen	/	Oui-Ja	Oui-Ja	NA	51.3492033	4.31580751567173
13092	Appareil fixe-Vast apparaat	Zaterdagplein 1 1000 BRUSSEL	1	1000	BRUSSEL	Bruxelles-Brussel	In de Hall van de vormingslokalen 	Oui-Ja	NA	NA	50.85140555	4.34960441193253
3452	NA	Zavel  7 9080 Lochristi	7	9080	Lochristi	Oost-Vlaanderen	buiten, op glvl,in bereik van iedereen	NA	NA	NA	51.1085629	3.88555117630106
5686	NA	Zavelberg 10 3980 Tessenderlo	10	3980	Tessenderlo	Limburg	NA	NA	NA	NA	51.05263095	5.03609431928179
5067	NA	Zeedijk   8400 Oostende	NA	8400	Oostende	West-Vlaanderen	ingang aan receptie	NA	NA	NA	51.214933	2.8761399
15468	Appareil fixe-Vast apparaat	Zeedijk  150 8370 Blankenberge	150	8370	Blankenberge	West-Vlaanderen	Casino Blankenberge - tweede verdiep - hall receptie - kant Zeedijk	Oui-Ja	Non-Nee	9-5 uur	51.31624355	3.1296357413446
1356	NA	Zeedijk  8670 Koksijde	NA	8670	Koksijde	West-Vlaanderen	NA	Y	NA	NA	51.1314695	2.6657513
1357	NA	Zeedijk  8670 Koksijde	NA	8670	Koksijde	West-Vlaanderen	NA	Y	NA	NA	51.1314695	2.6657513
1359	NA	Zeedijk  8670 Koksijde	NA	8670	Koksijde	West-Vlaanderen	NA	Y	NA	NA	51.1314695	2.6657513
16353	Appareil fixe-Vast apparaat	Zeedijk 157 8370 Blankenberge	157	8370	Blankenberge	West-Vlaanderen	gelijkvloers kantoorruimte / binnen	Oui-Ja	Non-Nee	Ma-Di-Do-Vrij: 9u00 - 12u30 / 13u30 - 17u30 + Zat: 10u00 - 12u30 - 13u30 - 17u00	51.3168328	3.13188427876132
4535	NA	Zeedijk 24 8380 Zeebrugge	24	8380	Zeebrugge	West-Vlaanderen	buitenzijde - dijk	NA	NA	NA	51.32878715	3.17875841157278
14528	Appareil fixe-Vast apparaat	Zeedijk 767 8300 Knokke	767	8300	Knokke	West-Vlaanderen	inkomhall gebouw	Oui-Ja	Oui-Ja	NA	51.35545725	3.30132146860802
7377	NA	ZEEDIJK 832B  9 8300 Knokke-Heist	9	8300	Knokke-Heist	West-Vlaanderen	NA	NA	NA	NA	51.3581257	3.3094789
11984	Vast apparaat	Zeedijk ter Hoogte 37 8620 Nieuwpoort	37	8620	Nieuwpoort	West-Vlaanderen	staat in het zand,(overgang verharding zeedijk naar zand thv Zeedijk 37)	Ja	Ja	NA	51.14420775	2.70454785
11200	NA	Zeedijk-Albertstrand 509 8300 Knokke-Heist	509	8300	Knokke-Heist	West-Vlaanderen	NA	Y	NA	NA	51.34865865	3.27860792918605
13684	Appareil fixe-Vast apparaat	Zeedijk-De Haan  8421 De Haan	NA	8421	De Haan	West-Vlaanderen	Watersportclub De Windhaan - buitenkast	Oui-Ja	Oui-Ja	NA	51.2802753	3.0347285
15537	Appareil fixe-Vast apparaat	Zeedijk-Knokke 660 8300 Knokke-Heist	660	8300	Knokke-Heist	West-Vlaanderen	Buiten bovenaan trap, zijde Lichttorenplein. Aangegeven met bord.	Oui-Ja	Oui-Ja	NA	51.3536497	3.2910503
13686	Appareil fixe-Vast apparaat	Zeedijk-Wenduine 81 8420 De Haan	81	8420	De Haan	West-Vlaanderen	Watersportclub Surfing Elephant - buitenkast	Oui-Ja	Oui-Ja	NA	51.3024653	3.0813798
4841	NA	Zeelaan  21 8660 De	21	8660	De	West-Vlaanderen	thv ingang gemeentehuis	NA	NA	NA	51.0966959	2.58824975025309
5348	NA	Zeelaan 2 8380 Brugge	2	8380	Brugge	West-Vlaanderen	aan de hoofdingang	NA	NA	NA	51.25662545	3.19523878773492
1363	NA	Zeelaan 303 8670 Koksijde	303	8670	Koksijde	West-Vlaanderen	NA	Y	NA	NA	51.1188017	2.6344036
6105	NA	Zeelandstraat  6 2660 Hoboken	6	2660	Hoboken	Antwerpen	NA	NA	NA	NA	51.1836678	4.37041001540109
4188	NA	Zeenstraat   1933 Sterrebeek	NA	1933	Sterrebeek	Vlaams-Brabant	gang - kleedkamer	NA	NA	NA	50.8616521	4.5027782
5284	NA	Zeenstraat   1933 Sterrebeek	NA	1933	Sterrebeek	Vlaams-Brabant	gang - kleedkamer	NA	NA	NA	50.8616521	4.5027782
4185	NA	Zeenstraat  1933 Sterrebeek	NA	1933	Sterrebeek	Vlaams-Brabant	gang - kleedkamer	NA	NA	NA	50.8616521	4.5027782
5285	NA	Zeenstraat  1933 Sterrebeek	NA	1933	Sterrebeek	Vlaams-Brabant	gang - kleedkamer	NA	NA	NA	50.8616521	4.5027782
6696	NA	zeepstraat  46 3740 Bilzen	46	3740	Bilzen	Limburg	NA	NA	NA	NA	50.8637258	5.51177430436778
13590	Appareil fixe-Vast apparaat	Zeeschipstraat  137 9000 GENT	137	9000	GENT	Oost-Vlaanderen	Toonzaal auto s	Non-Nee	NA	NA	51.0936046	3.7227364
1430	NA	Zeevaartstraat 11 2000 Antwerpen	11	2000	Antwerpen	Antwerpen	NA	NA	NA	NA	51.0412349	4.46186819667439
15087	Appareil fixe-Vast apparaat	Zeilschipstraat  9000 Gent	NA	9000	Gent	Oost-Vlaanderen	Polyvalente ruimte	Oui-Ja	Non-Nee	Bereikbaar Tijdens de week: Ma-Vr: 8u-17u	51.0801061	3.718661
12780	Appareil fixe-Vast apparaat	Zeistraat 41 9850 Nevele	41	9850	Nevele	Oost-Vlaanderen	TMVW, sporthal Oostbroek, aan onthaal	Non-Nee	Non-Nee	NA	51.0319932	3.5549497
13317	Appareil fixe-Vast apparaat	Zelkstraat  16 3545 Zelk	16	3545	Zelk	Limburg	Buurthuis hoofdingang buitenmuur rechts	Oui-Ja	Oui-Ja	NA	50.9542977	5.0867957
10908	Appareil fixe-Vast apparaat	Zelliksesteenweg 12 1082 SINT-AGATHA-BERCHEM	12	1082	SINT-AGATHA-BERCHEM	Bruxelles-Brussel	1R IN BERGRUIMTE	Oui-Ja	Oui-Ja	NA	50.8718649	4.2868733
1975	NA	Zemstbaan 208 2800 Zemst	208	2800	Zemst	Antwerpen	nabij onthaal	NA	NA	NA	50.9928917	4.4733131
1272	Appareil fixe-Vast apparaat	Zepperenweg 26 3800 Sint-Truiden	26	3800	Sint-Truiden	Limburg	Dit AED-toestel hangt aan de buitengevel van de brandweerkazerne in Sint-Truiden, vlakbij de personeelsingang (in de buurt van de hoofdingang).	Oui-Ja	Oui-Ja	NA	50.8177203	5.19640355388145
12811	Appareil fixe-Vast apparaat	ZERKEGEMSTRAAT 15 8480 BEKEGEM	15	8480	BEKEGEM	West-Vlaanderen	BINNEN IN DE SHOWROOM DIRECT ZICHTBAAR BIJ HET BINNENKOMEN	Oui-Ja	Non-Nee	MA - DO 8U - 19U  VR 8U-18U  ZAT 8U-12U	51.15915475	3.05453672016039
13298	Appareil fixe-Vast apparaat	Zespenningenstraat 20 1000 Brussel	20	1000	Brussel	Bruxelles-Brussel	au 2ème sous-sol, au coin de la salle omnisport / in de 2e kelder, op de hoek van de omnisportzaal	Oui-Ja	NA	NA	50.8460056	4.3457504
15390	Appareil fixe-Vast apparaat	Zespenningenstraat 20 1000 BRUSSEL	20	1000	BRUSSEL	Bruxelles-Brussel	au 2ème sous-sol, au coin de la salle omnisport / in de 2e kelder, op de hoek van de omnisportzaal	Oui-Ja	Oui-Ja	NA	50.8460056	4.3457504
12722	Appareil fixe-Vast apparaat	Zespenningenstraat 70 1000 Brussel	70	1000	Brussel	Bruxelles-Brussel	overzijde onthaal	Non-Nee	Non-Nee	NA	50.8475225	4.343526
12219	Appareil fixe-Vast apparaat	Zeswegnstraat  120 8790 Waregem	120	8790	Waregem	West-Vlaanderen	Inkom parking t’ gaverken	Oui-Ja	NA	NA	50.8875926	3.4187085
489	NA	Zeutestraat  5 2800 Mechelen	5	2800	Mechelen	Antwerpen	NA	NA	NA	NA	51.0102464	4.49227899357311
14688	Appareil fixe-Vast apparaat	Zeutestraat 1 2800 Mechelen	1	2800	Mechelen	Antwerpen	"AED toestel hangt aan de buitenkant van het gebouw, vlakbij hoofdingang.
Is zichtbaar vanop de straat/parking."	Oui-Ja	Oui-Ja	NA	51.01113825	4.49360426811823
3450	NA	Zevestraat  3 9080 Lochristi	3	9080	Lochristi	Oost-Vlaanderen	hangt buiten, glvl	NA	NA	NA	51.062839	3.8666871
468	NA	Zeypestraat 26 1910 Kampenhout	26	1910	Kampenhout	Vlaams-Brabant	NA	Y	NA	NA	50.953268	4.5613894
13198	Appareil fixe-Vast apparaat	Zeypestraat 26 1910 KAMPENHOUT	26	1910	KAMPENHOUT	Vlaams-Brabant	Buitenkast Sporthal Kampenhout	Oui-Ja	NA	NA	50.944762	4.564561
14475	Appareil fixe-Vast apparaat	Zeypstraat  47 1083 GANSHOREN	47	1083	GANSHOREN	Bruxelles-Brussel	inkom	Non-Nee	NA	NA	50.8739583	4.31189044902971
882	NA	ZI Avenue de Spirou  23 6220 Fleurus	23	6220	Fleurus	Hainaut	NA	NA	NA	NA	50.45585	4.53908
1876	NA	ZI De Mornimont  5190 Jemeppe-sur-Sambre	NA	5190	Jemeppe-sur-Sambre	Namur	 bur. Adm, hall entrée	Y	NA	NA	50.45921565	4.70446514
10881	NA	ZI Le cerisier 10 6890 Tranzinne	10	6890	Tranzinne	Luxembourg	NA	Y	NA	NA	50.002375	5.2242719
10882	NA	ZI Le cerisier 10 6890 Tranzinne	10	6890	Tranzinne	Luxembourg	NA	Y	NA	NA	50.002375	5.2242719
10884	NA	ZI Le cerisier 10 6890 Tranzinne	10	6890	Tranzinne	Luxembourg	NA	Y	NA	NA	50.002375	5.2242719
10886	NA	ZI Le cerisier 10 6890 Tranzinne	10	6890	Tranzinne	Luxembourg	NA	Y	NA	NA	50.002375	5.2242719
10888	NA	ZI Le cerisier 10 6890 Tranzinne	10	6890	Tranzinne	Luxembourg	NA	Y	NA	NA	50.002375	5.2242719
12756	Appareil fixe-Vast apparaat	Zijpstraat  130 2570 Duffel	130	2570	Duffel	Antwerpen	Overdekt plaats waar 24/7 tomaten verkocht worden via automaten , 4 m van openbare weg , gelijkvloers : 100 % toegankelijk 	Oui-Ja	Oui-Ja	24/24	51.0992232	4.5474444545555
13100	Appareil fixe-Vast apparaat	zijstraat van de Peperstraat  9900 EEKLO	NA	9900	EEKLO	Oost-Vlaanderen	Inkom cafe huysmanhoeve	Oui-Ja	NA	NA	51.18033215	3.56906245
8314	NA	Zikastraat 75 9500 Geraardsbergen	75	9500	Geraardsbergen	Oost-Vlaanderen	NA	NA	NA	NA	50.756555	3.90943667518988
14189	Appareil fixe-Vast apparaat	Zillebekelaan  2600 ANTWERPEN	NA	2600	ANTWERPEN	Antwerpen	/	Oui-Ja	Oui-Ja	NA	51.19480015	4.44395825201455
9481	NA	Zilvermeerlaan 9 2400 Mol	9	2400	Mol	Antwerpen	NA	NA	NA	NA	51.2206014	5.16317022134633
2634	NA	Zilverpand  14 8000 BRUGGE	14	8000	BRUGGE	West-Vlaanderen	dispatching	NA	NA	NA	51.2064754	3.220166
8016	NA	Zilverstr.  43 2900 Schoten	43	2900	Schoten	Antwerpen	NA	NA	NA	NA	51.2655644	4.52457433773841
11811	Appareil fixe-Vast apparaat	zinkstraat 1 2490 Balen	1	2490	Balen	Antwerpen	Portiersloge, verzorgingslokaal	Non-Nee	Oui-Ja	24h/24h	51.19748165	5.23043291201823
11812	Appareil fixe-Vast apparaat	zinkstraat 1 2490 Balen	1	2490	Balen	Antwerpen	Brandweerkazerne interne brandweer	Non-Nee	Oui-Ja	24h/24h	51.19748165	5.23043291201823
11810	Appareil fixe-Vast apparaat	Zinkstraat 1 2490 Balen	1	2490	Balen	Antwerpen	Gang controlekamer Roosterij	Non-Nee	Oui-Ja	24h/24h	51.19748165	5.23043291201823
12734	Appareil fixe-Vast apparaat	Zinnerstraat 1 1000 Brussel	1	1000	Brussel	Bruxelles-Brussel	De Warande - aan het onthaal	Non-Nee	Non-Nee	NA	50.8443582	4.36643436902737
12735	Appareil fixe-Vast apparaat	Zinnerstraat 1 1000 Brussel	1	1000	Brussel	Bruxelles-Brussel	De Warande - in de grote zaal	Non-Nee	Non-Nee	NA	50.8443582	4.36643436902737
8060	NA	Zolderse Kiezel  64 3511 Kuringen	64	3511	Kuringen	Limburg	NA	NA	NA	NA	50.95127315	5.27531708760799
8207	NA	Zone artisanale de Weyler  30 6700 Arlon	30	6700	Arlon	Luxembourg	NA	NA	NA	NA	49.6502188	5.8235233
14217	Appareil fixe-Vast apparaat	Zone Artisinal   6700 Arlon 	NA	6700	Arlon 	Luxembourg	espace public	Oui-Ja	Oui-Ja	NA	NA	NA
14157	Appareil fixe-Vast apparaat	ZONE D ACTIVITE SUD  5 5377 BAILLONVILLE	5	5377	BAILLONVILLE	Namur	rdc	Oui-Ja	Non-Nee	8h-17h	50.281152	5.35022054413808
13675	Appareil fixe-Vast apparaat	Zone d activités Nord   5377 Baillonville	NA	5377	Baillonville	Namur	Accueil	Oui-Ja	Non-Nee	NA	50.2916632	5.351559
13674	Appareil fixe-Vast apparaat	Zone d activités Nord  1 5377 Baillonville	1	5377	Baillonville	Namur	Acceuil	Oui-Ja	Non-Nee	NA	50.2916632	5.351559
10155	NA	Zone du Grand Pré 14 7750 Amougies	14	7750	Amougies	Hainaut	NA	NA	NA	NA	50.7422516	3.5060267
609	NA	Zone Industrielle C   7181 Feluy	NA	7181	Feluy	Hainaut	NA	NA	NA	NA	50.56245804	4.25045681
